id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,tv_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
16,Hachimitsu to Clover,2005-04-15,2005-09-27,"Yuuta Takemoto, a sophomore at an arts college, shares a cheap apartment with two seniors—the eccentric Shinobu Morita, who keeps failing to graduate due to his absenteeism, and the sensible Takumi Mayama, who acts as a proper senior to Takemoto, often looking out for him.

Takemoto had not given much thought to his future until one fine spring day, when he meets the endearing Hagumi Hanamoto and falls in love at first sight. Incredibly gifted in the arts, Hagumi enrolls in Takemoto's university and soon befriends the popular pottery student Ayumi Yamada. Ayumi is already well acquainted with the three flatmates and secretly harbors deep feelings for one of them.

Hachimitsu to Clover is a heartwarming tale of youth, love, soul-searching, and self-discovery, intricately woven through the complex relationships between five dear friends.

[Written by MAL Rewrite]",8.03,522,794,242222,71931,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 43, 'name': 'Josei'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",24,manga,1419,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",306,friday,00:35,2005.0,spring,13445.0,87740.0,13007.0,12222.0,116086.0,242500.0,0.896,0.104
16706,Kami nomi zo Shiru Sekai: Megami-hen,2013-07-09,2013-09-24,"Having freed a myriad of women from the runaway spirits possessing their hearts, the ""God of Conquest"" Keima Katsuragi is confronted with a new task: find the Jupiter Sisters, the goddesses that sealed Old Hell in the past. Diana, the goddess that resides inside his childhood friend Tenri Ayukawa, explains that they have taken shelter in the hearts of the girls he had assisted previously. Moreover, once Diana and her sisters are reunited, their power can seal the runaway spirits away for good and relieve Keima of his exorcising duties. Though he is initially reluctant to get involved in yet another chore, everything changes when tragedy befalls one of the hosts.

Discovering that the goddesses are being targeted by a mysterious organization known as Vintage, Keima is caught in a race against time to reunite the sisters and rescue the girl who has already fallen prey. With deeper resolve than ever before, Keima works together with demons Elsie and Haqua to recapture the hearts of the girls he had charmed in the past. However, the road ahead is a difficult one, as he is soon met with the consequences of his previous conquests.

[Written by MAL Rewrite]",8.03,523,591,310553,175320,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,manga,1440,pg_13,"[{'id': 32, 'name': 'Manglobe'}]",307,tuesday,01:35,2013.0,summer,9943.0,236664.0,5379.0,4792.0,53895.0,310673.0,0.9673,0.0327
14513,Magi: The Labyrinth of Magic,2012-10-07,2013-03-31,"A Magi is a magician whose inclination toward magic is so immense that they can be said to shape the world. With their significant influence, each Magi chooses a worthy candidate to become a king, then helps them conquer strange labyrinths called ""Dungeons"" and acquire the power of mythical djinns within. Above all else, the Magi supervises their elected representative as they build a country that might one day bring the world to its knees.

Aladdin is a young Magi wandering the world in search of his true self. However, his journey is not a lonely one, as he is accompanied by his friend and mentor Ugo—a djinn he summons using his flute. In his travels, Aladdin also befriends Alibaba Saluja and guides him to a nearby Dungeon. With this newfound friendship, they begin an epic adventure across the world, witnessing various irregularities that seem more frequent than ever.

[Written by MAL Rewrite]
",8.03,524,128,918959,479098,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",25,manga,1440,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",308,sunday,17:00,2012.0,fall,51990.0,627129.0,33190.0,27271.0,179900.0,919480.0,0.9342,0.0658
35790,Tate no Yuusha no Nariagari,2019-01-09,2019-06-26,"The Four Cardinal Heroes are a group of ordinary men from modern-day Japan summoned to the kingdom of Melromarc to become its saviors. Melromarc is a country plagued by the Waves of Catastrophe that have repeatedly ravaged the land and brought disaster to its citizens for centuries. The four heroes are respectively bestowed a sword, spear, bow, and shield to vanquish these Waves. Naofumi Iwatani, an otaku, becomes cursed with the fate of being the ""Shield Hero."" Armed with only a measly shield, Naofumi is belittled and ridiculed by his fellow heroes and the kingdom's people due to his weak offensive capabilities and lackluster personality.

When the heroes are provided with resources and comrades to train with, Naofumi sets out with the only person willing to train alongside him, Malty Melromarc. He is soon betrayed by her, however, and becomes falsely accused of taking advantage of her. Naofumi then becomes heavily discriminated against and hated by the people of Melromarc for something he didn't do. With a raging storm of hurt and mistrust in his heart, Naofumi begins his journey of strengthening himself and his reputation. Further along however, the difficulty of being on his own sets in, so Naofumi buys a demi-human slave on the verge of death named Raphtalia to accompany him on his travels.

As the Waves approach the kingdom, Naofumi and Raphtalia must fight for the survival of the kingdom and protect the people of Melromarc from their ill-fated future.

[Written by MAL Rewrite]",8.03,525,78,1266150,765331,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}]",25,light_novel,1440,pg_13,"[{'id': 290, 'name': 'Kinema Citrus'}]",309,wednesday,22:00,2019.0,winter,110871.0,937448.0,20939.0,34434.0,169317.0,1273009.0,0.9565,0.0435
16049,Toaru Kagaku no Railgun S,2013-04-12,2013-09-27,"Mikoto Misaka and her friends are back, investigating rumors across Academy City. Soon, Mikoto discovers something terrifying: horrific experiments are taking place throughout the city, involving the murder of thousands of espers. Moreover, these espers are far from just ordinary people: they are clones of Mikoto herself. Feeling responsible for their treatment, she sets off to put an end to the experiments; however, the forces opposing her are much more dangerous than she anticipated, and Mikoto finds herself up against some of the most powerful espers imaginable.

Toaru Kagaku no Railgun S continues the story of the Railgun as she desperately fights to put an end to the inhuman experiments that she believes she helped cause, her life dragged deep into despair in the process. There's never a dull moment in Academy City, but no one ever said all of them would be pleasant.

[Written by MAL Rewrite]",8.03,526,520,346003,180394,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",24,manga,1440,r,"[{'id': 7, 'name': 'J.C.Staff'}]",310,friday,23:30,2013.0,spring,15928.0,236273.0,8675.0,5427.0,79873.0,346176.0,0.9593,0.0407
6211,Tokyo Magnitude 8.0,2009-07-10,2009-09-18,"Middle school student Mirai Onozawa is dissatisfied with her family circumstances and, in a moment of frustration, wishes to tear everything apart. Unfortunately, these destructive thoughts seem to come true in the form of a magnitude 8.0 earthquake just a few moments later.

When summer vacation begins, Mirai reluctantly takes her younger brother Yuuki to Odaiba, where a robot exhibition that he wanted to go to is being held. However, while they are in the exhibition center, the fury of a major earthquake shakes the Kanto region; helpless, both kids witness the devastating power of this natural disaster as it brings the city to its knees.

In its aftermath, they stumble upon Mari Kusakabe, a motorcyclist and single mother who decides to help the young siblings. Aiming to return to their homes and reunite with their families, the group sets off on a long and hard journey through the decimated city.

[Written by MAL Rewrite]",8.03,527,704,271214,112260,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}]",11,original,1354,pg_13,"[{'id': 4, 'name': 'Bones'}, {'id': 290, 'name': 'Kinema Citrus'}]",311,friday,00:45,2009.0,summer,10269.0,135999.0,8035.0,6353.0,110768.0,271424.0,0.947,0.053
40174,Zombieland Saga: Revenge,2021-04-08,2021-06-24,Second season of Zombieland Saga.,8.03,528,1091,170674,58659,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 19, 'name': 'Music'}, {'id': 37, 'name': 'Supernatural'}]",12,original,1420,r,"[{'id': 569, 'name': 'MAPPA'}]",312,thursday,23:30,2021.0,spring,19094.0,70358.0,4666.0,3636.0,73389.0,171143.0,0.9515,0.0485
44235,Pui Pui Molcar,2021-01-05,2021-03-23,"The stage sets in a world where guinea pigs became cars.

The car that makes you relax, ""Molcar"".

Having big round eyes, curvy butt and speedy limbs, they always explore the world with their innocent faces.

Even during traffic jams, you can be eased just by looking at the butt of that Molcar in front of you.

Even when they cause trouble, their furry cuteness will somehow make you forgive them!?

Surrounded by situations only met by cars, it's a Mol-animation filled with cure, friendship, adventure and furry actions!

(Source: Muse Asia, edited)",8.02,530,5269,10939,6150,white,tv,finished_airing,"[{'id': 3, 'name': 'Cars'}, {'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",12,other,160,g,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",313,tuesday,07:30,2021.0,winter,1263.0,7054.0,252.0,391.0,2041.0,11001.0,0.9416,0.0584
535,Slayers Next,1996-04-05,1996-09-27,"In the kingdom of Xoana, Lina Inverse and Gourry Gabriev unexpectedly come across their old companions, Zelgadis Graywords and Princess Ameilia Wil Tesla Saillune. Upon their reunion, the friends end up easily foiling the King of Xoana and his daughter's dastardly plans of world conquest.

Soon after, it is revealed that Zelgadis is in search of the world's most valuable magical tome, the Claire Bible, hoping to discover a method to recover his human body among the many secrets sheltered within it. Despite his protests, the rest of the group decides to join in the quest after hearing of his mission. However, just when they were wondering where to start looking for the legendary book, they stumble upon a mysterious priest by the name of Xellos, who claims that he may be of some help in their pursuit.

[Written by MAL Rewrite]",8.02,531,2245,64494,34500,white,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}]",26,light_novel,1440,pg_13,"[{'id': 154, 'name': 'E&G Films'}]",314,friday,18:30,1996.0,spring,1862.0,48219.0,1463.0,969.0,12043.0,64556.0,0.9623,0.0377
42941,Uma Musume: Pretty Derby (TV) Season 2,2021-01-05,2021-03-30,"Within the horse-racing world, the horse girls of Team Spica have been gaining popularity as they continue to rack up victories. The one receiving the most attention in the group is Toukai Teiou, known for her cheerful personality and exceptional running skills. Teiou aims to become an undefeated Triple Crown horse girl by winning all three G1 races consecutively, a feat that has not been accomplished since the legendary Symbolic Rudolf managed to do so many years ago.

On her path to obtaining the Triple Crown, Teiou is met with many challenges, encountering both old and new rivals. Amidst her fierce rivalries, however, Teiou is soon confronted with decisions that will leave a huge impact on her very own racing career.

[Written by MAL Rewrite]",8.02,532,3176,34581,13175,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 30, 'name': 'Sports'}]",13,game,1435,pg_13,"[{'id': 1997, 'name': 'Studio Kai'}]",315,tuesday,00:00,2021.0,winter,3773.0,16000.0,1077.0,1016.0,12841.0,34707.0,0.9397,0.0603
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,2013-04-05,2013-06-28,"Hachiman Hikigaya is an apathetic high school student with narcissistic and semi-nihilistic tendencies. He firmly believes that joyful youth is nothing but a farce, and everyone who says otherwise is just lying to themselves. 

In a novel punishment for writing an essay mocking modern social relationships, Hachiman's teacher forces him to join the Volunteer Service Club, a club that aims to extend a helping hand to any student who seeks their support in achieving their goals. With the only other club member being the beautiful ice queen Yukino Yukinoshita, Hachiman finds himself on the front line of other people's problems—a place he never dreamed he would be. As Hachiman and Yukino use their wits to solve many students' problems, will Hachiman's rotten view of society prove to be a hindrance or a tool he can use to his advantage?

[Written by MAL Rewrite]",8.02,533,81,1229060,728666,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",13,light_novel,1440,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",316,friday,01:28,2013.0,spring,49291.0,920874.0,20723.0,17166.0,221900.0,1229954.0,0.9692,0.0308
