id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,ova_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
1736,B'T X Neo,1997-08-21,1998-01-21,"Continuation of Teppei's journey with B't X to rescue his brother Kotaro Takamiya from the Machine Empire. The OAV series picks off from the TV series from the point where Hokuto successfully saves both Teppei and B't X and makes B't X far more powerful than before.

(Source: ANN)",7.13,3269,7505,4581,2208,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 27, 'name': 'Shounen'}]",14,manga,1449,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",406,,,1997.0,summer,119.0,3151.0,121.0,118.0,1074.0,4583.0,0.9479,0.0521
18441,Blood Lad: Wagahai wa Neko de wa Nai,2013-12-04,2013-12-04,Bundled with the tenth limited-edition volume of Blood Lad manga.,7.13,3270,1680,101794,54586,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",1,manga,1620,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",407,,,2013.0,fall,1591.0,82074.0,659.0,486.0,17011.0,101821.0,0.9888,0.0112
2048,Kikou Ryohei Mellowlink,1988-11-21,1989-04-28,"As the sole survivor from a squad that was sacrificed and hung out as scapegoats for embezzlement of military resources at the end of the 100 years war, Mellowlink Arity is out for revenge.

Carrying the dogtags of his deceased comrades and armed with a dated anti AT rifle, he swears to hunt down and exact revenge on the corrupt officers that betrayed his squad, and maybe even uncover the truth behind the plot as well.",7.13,3282,5879,8428,2385,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",12,original,1440,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",408,,,1988.0,fall,475.0,3043.0,291.0,188.0,4445.0,8442.0,0.9433,0.0567
3421,Kodomo no Omocha,1995-12-16,1995-12-16,"The Kodomo No Omocha OVA is a thirty-minute animation video that was made before the TV series. It covers the first volume of the manga, so it's equivalent to TV episodes 1-6. It relates Sana's troubles with Hayama at school as a result of the ""oyakodon baka"" situation and culminates when Hayama's dad and sister realize their mistakes thanks to Sana's efforts. 

(Source: AniDB)",7.13,3285,6849,5722,2074,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,1800,pg,"[{'id': 7, 'name': 'J.C.Staff'}]",409,,,1995.0,fall,142.0,3358.0,86.0,91.0,2053.0,5730.0,0.9691,0.0309
13939,Accel World EX,2012-09-13,2013-01-31,"OVA bundled with the Accel World simulation and action games. The Blu-ray OVA discs came with the PS3 limited edition versions and the DVD with the PSP limited edition versions.

The project was split into two PSP and PS3 titles, and one episode was released with each game:
#EX01: Reverberation;Zankyou (bundled with Stage:01 Ginyoku no Kakusei)
#EX02: Vacation;Onsen (bundled with Stage:02 Kasoku no Chouten)",7.12,3293,1609,107054,55909,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 11, 'name': 'Game'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",2,light_novel,1486,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",410,,,2012.0,summer,2943.0,83876.0,1536.0,1015.0,17705.0,107075.0,0.9762,0.0238
34465,Ao no Exorcist: Kyoto Fujouou-hen OVA,2017-04-04,2017-10-04,"Bundled with the 19th and 20th volumes of the Ao no Exorcist manga.

The first episode is based on the second chapter of the second Ao no Exorcist novel Home Sweet Home.

The second episode is based on the title chapter from the Ao no Exorcist: Spy Game novel.",7.12,3296,2269,63505,22446,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,1440,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",411,,,2017.0,spring,3769.0,34463.0,1871.0,725.0,22790.0,63618.0,0.9592,0.0408
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,2012-11-23,2012-11-23,Adaptation of the short story written by Manta Aisora for the first issue of GA Bunko magazine.,7.12,3303,3443,29473,14335,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 24, 'name': 'Sci-Fi'}]",1,light_novel,884,pg_13,"[{'id': 27, 'name': 'Xebec'}]",412,,,2012.0,fall,572.0,21970.0,313.0,149.0,6484.0,29488.0,0.9843,0.0157
23153,Hayate no Gotoku! OVA,2014-06-18,2014-12-16,"New OVA series of Hayate no Gotoku!, which is part of the manga's 10th anniversary project.  One episode each will be bundled with volumes 41 to 43 of the manga.",7.12,3304,5057,12275,4687,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 20, 'name': 'Parody'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",3,manga,1440,pg_13,"[{'id': 32, 'name': 'Manglobe'}]",413,,,2014.0,spring,517.0,7175.0,313.0,173.0,4101.0,12279.0,0.9604,0.0396
2745,Jigoku Sensei Nube OVA,1998-06-12,1999-05-14,Continuation of the TV series.,7.12,3307,8726,2886,976,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 14, 'name': 'Horror'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",3,unknown,1800,pg_13,[],414,,,1998.0,spring,121.0,1427.0,67.0,63.0,1208.0,2886.0,0.955,0.045
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,2011-12-17,2012-06-23,A large scale remake of the time after Kenshin leaves Tokyo up until before the inferno of Kyoto.,7.12,3322,3719,25159,11358,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 21, 'name': 'Samurai'}, {'id': 27, 'name': 'Shounen'}]",2,manga,2771,r,"[{'id': 37, 'name': 'Studio Deen'}]",415,,,2011.0,fall,967.0,15938.0,649.0,422.0,7197.0,25173.0,0.9575,0.0425
2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,2003-07-25,2003-07-25,"Koji is on holiday when the 7 generals from Mikene attacks the world, under the leadership of the general of darkness.How will Koji be able to stop them...

(Source: AniDB)",7.11,3334,7718,4232,2102,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}]",1,manga,3360,r,"[{'id': 112, 'name': ""Brain's Base""}]",416,,,2003.0,summer,88.0,2819.0,63.0,78.0,1192.0,4240.0,0.9667,0.0333
3111,Nasu: Suitcase no Wataridori,2007-10-24,2007-10-24,"Team Pao Pao Beer travel east to participate in the Japan Cup in what is very likely to be their final season together. Pepe Benengeli and teammate Jean Luigi Ciocci face an uncertain future and are also yet to come to terms with the suicide of one their heroes, Marco Rondanini. What follows is an introspective into the important things in life from the perspective of the professional cyclist.",7.11,3337,8323,3375,1509,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 42, 'name': 'Seinen'}, {'id': 30, 'name': 'Sports'}]",1,manga,3246,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",417,,,2007.0,fall,85.0,1969.0,39.0,63.0,1221.0,3377.0,0.9698,0.0302
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,2013-08-12,2013-08-12,The characters of Tonari no Kaibutsu-kun return for an anime original story in a parallel universe.,7.11,3345,1743,96432,47784,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,1620,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",418,,,2013.0,summer,1402.0,72887.0,681.0,489.0,21010.0,96469.0,0.9879,0.0121
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,2009-04-16,2009-04-16,"After the three-pronged conflict between tyrannical electric company Shinra, rebel group Avalanche, and the maniacal Sephiroth, the damaged planet slowly heals its wounds. A rural town dubbed Edge sprouts up on the outskirts of Midgar's ruins. Reeve Tuesti, former Head of Urban Development at Shinra, interviews a young boy named Denzel for potential membership in Reeve's World Regenesis Organization, a group devoted to the restoration and protection of the planet.

Denzel recounts his tragic history to Reeve, detailing how the aftermath of the heroic Avalanche's actions laid waste to Midgar and took the lives of everyone the boy knew. Through reminiscing to Reeve, Denzel discovers a newfound purpose.

[Written by MAL Rewrite]",7.11,3361,3747,24817,12317,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 31, 'name': 'Super Power'}]",1,novel,1686,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",419,,,2009.0,spring,332.0,17474.0,215.0,139.0,6667.0,24827.0,0.9857,0.0143
3027,Hokuto no Ken: Yuria-den,2007-02-23,2007-02-23,"The second part of the new Hokuto no Ken pentalogy. The story of this OVA centers around Yuria.

(Source: Wikipedia)",7.11,3367,6050,7827,3452,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 17, 'name': 'Martial Arts'}]",1,unknown,3840,r,"[{'id': 73, 'name': 'TMS Entertainment'}]",420,,,2007.0,winter,185.0,4789.0,122.0,101.0,2636.0,7833.0,0.9715,0.0285
6016,Kyoushoku Soukou Guyver (1989),1989-09-25,1990-02-25,"Shou and his friend, Tetsurou, stumble upon a strange orb-like mechanism, the Guyver Unit, in the woods. It physically bonds with Shou and turns him into the alien soldier, Guyver. His mission is to protect the Guyver Unit from the Japanese corporation known as Chronos. They are after it and two other units just like it. To retrieve the object, they send out vicious monsters known as Zoanoids. So no one is safe in Shou's life; not even himself.
",7.11,3374,5077,12154,5202,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 14, 'name': 'Horror'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",6,manga,1740,pg_13,[],421,,,1989.0,summer,430.0,6953.0,246.0,269.0,4271.0,12169.0,0.9577,0.0423
11339,A-Channel+smile,2012-03-21,2012-03-21,"Following the everyday lives of four high school girls: the flighty Run, the reckless Tooru, the timid Yuuko, and the level-headed Nagi.

Mountain of Pancakes
Kitou-sensei injures her hand during class and has to deal with it while Tooru brings cat Tansan to school with her to meet Yutaka and Miho. Later, the girls decide to get pancakes at a café where Miho happens to be working, facing trouble when Yutaka shows up out of the blue.

A Picture of a Wish
Yuuko catches a cold so the others pay her a visit and help look after her. Later, the girls get together for the New Year's shrine visit.

(Source: Wikipedia)",7.1,3380,4029,21209,10764,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",2,4_koma_manga,1500,pg_13,"[{'id': 418, 'name': 'Studio Gokumi'}]",422,,,2012.0,winter,453.0,15681.0,282.0,187.0,4610.0,21213.0,0.9779,0.0221
7059,Black★Rock Shooter (OVA),2010-07-24,2010-07-24,"On her first day of junior high school, Mato Kuroi meets Yomi Takanashi. Though Yomi is initially taken aback by Mato's straightforward personality, the pair quickly becomes friends and begin to spend time together daily. As a sign of their friendship, Mato gives Yomi a cell phone charm—a blue star, identical to her own.
 
However, when the two enter their second year, their relationship starts to change. Placed in a different class, Mato begins to spend more time with Yuu Koutari instead, a girl she met through the basketball team. In fact, the former best friends drift apart so much so that Mato cannot find Yomi anywhere, as if she had disappeared entirely.

Elsewhere, Black★Rock Shooter is on a quest to vanquish the Dead Master. These two, while opposed, bear a connection not unlike Mato and Yomi. As their stories begin to cross, it seems Yomi's disappearance may have to do with the blue star-shaped charm and the legendary gunslinger herself.

[Written by MAL Rewrite]",7.1,3388,1115,168076,102921,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 31, 'name': 'Super Power'}]",1,other,3120,pg_13,"[{'id': 334, 'name': 'Ordet'}]",423,,,2010.0,summer,1734.0,141871.0,915.0,866.0,22735.0,168121.0,0.9894,0.0106
4200,Dirty Pair OVA,1987-12-21,1988-04-21,"Set in the future Kei and Yuri are Trouble Consultants for The 3WA. Code Named ""Lovely Angels"", but, they are known throughout the galaxy as The Dirty Pair. They always solve their case, but, not without causing collateral damage and mayhem.

(Source: ANN)",7.1,3393,6541,6415,2370,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Police'}, {'id': 24, 'name': 'Sci-Fi'}]",10,light_novel,1500,pg_13,"[{'id': 14, 'name': 'Sunrise'}, {'id': 477, 'name': 'Kino Production'}]",424,,,1987.0,fall,281.0,3351.0,199.0,125.0,2467.0,6423.0,0.9496,0.0504
1732,Negima!? Natsu Special!?,2006-11-22,2006-11-22,"Yue and Nodoka are practicing magic, and one spell catches their eye: The Red String of Fate. Supposedly, this spell connects you with your fated partner. Nodoka decides to try it out, and ends up tied to Negi. However, this spell isn't the Red String of Fate at all, but is in fact just a red string that connects two people. A magical red string that happens to be impossible to sever. Delightful. Meanwhile, Ayaka invites the class to a free trip to her family's recently constructed spa resort. Tied together for at least a day, will Negi and Nodoka be able to make the most out of this free trip without going too far...?",7.1,3404,4443,17008,8061,gray,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}]",1,manga,1671,pg_13,"[{'id': 44, 'name': 'Shaft'}, {'id': 721, 'name': 'GANSIS'}]",425,,,2006.0,fall,310.0,12095.0,237.0,167.0,4199.0,17008.0,0.9762,0.0238
151,Re: Cutey Honey,2004-07-24,2004-09-25,"A mysterious organization known as Panther Claw make their presence known by terrorizing Tokyo and giving the cops a run for their money. Police are further baffled by the appearance of a lone cosplaying vigilante who thwarts all of Panther Claw's evil schemes before disappearing. That cosplayer is Honey Kisaragi, the result of the late Professor Kisaragi's prize experiment. A master of disguise, Honey can magically alter her physical appearance and outfits. But with a push of the heart-shaped button on her choker, she transforms herself into Cutie Honey, the scantily-clad, sword-wielding warrior of love and justice.

(Source: ANN)",7.1,3408,3698,25557,9726,gray,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 26, 'name': 'Girls Love'}, {'id': 24, 'name': 'Sci-Fi'}]",3,manga,2769,r+,"[{'id': 6, 'name': 'Gainax'}, {'id': 18, 'name': 'Toei Animation'}]",426,,,2004.0,summer,1000.0,12148.0,672.0,587.0,11178.0,25585.0,0.9508,0.0492
36950,Yuragi-sou no Yuuna-san OVA,2018-07-04,2020-12-04,"Bundled with the 11th, 12th, 13th and 24th volumes of the Yuragi-sou no Yuuna-san manga. The first episode will adapt the manga's 12th chapter. 

The last OVA will adapt the 99th chapter of the manga, ""Noroware no Kogarashi,"" and the 141st chapter, ""Giri Giri!? Onsen Happening.""",7.1,3419,2570,50679,23066,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",4,manga,1420,r+,"[{'id': 27, 'name': 'Xebec'}, {'id': 1278, 'name': 'Signal.MD'}]",427,,,2018.0,summer,11627.0,22006.0,3133.0,1650.0,12444.0,50860.0,0.906,0.094
38198,Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,2018-11-16,2018-11-16,OVA bundled with the 34th volume of the manga.,7.09,3423,2195,67555,25923,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1470,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",428,,,2018.0,fall,1489.0,43362.0,637.0,488.0,21777.0,67753.0,0.9834,0.0166
33949,Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?,2017-01-23,2017-01-23,Bundled with fourth manga volume. ,7.09,3425,3597,27157,12798,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",1,digital_manga,1710,pg_13,"[{'id': 91, 'name': 'feel.'}]",429,,,2017.0,winter,533.0,18790.0,221.0,136.0,7529.0,27209.0,0.9869,0.0131
566,Tetsuwan Birdy,1996-07-25,1997-02-25,"Tsutomu, an average middle school kid busy studying for the final exams to enter high school runs into a man running from someone and gets caught up in the chase. In all the confusion he gets accidentally killed. Luckily Birdy (an interplanetary agent) knows a way to save him, unfortunately that means joining bodies to become one. So now he is stuck with this officer and along for the ride capturing criminals and saving lives.

(Source: ANN)",7.09,3433,3567,27502,9260,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",4,manga,1980,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",430,,,1996.0,summer,1027.0,12502.0,659.0,455.0,12883.0,27526.0,0.9595,0.0405
