id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,all_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
40435,Mo Dao Zu Shi Q,2020-07-31,2021-01-29,"The cultivation classes in the Cloud Recesses have started, and Wei Wuxian is as mischievous as ever. From getting in trouble for cheating to tempting the ever-so-cold and stoic Lan Wangji into breaking one of the three thousand strict rules of the Gusu Lan Clan—he's done it all. Although almost everything Wei Wuxian does is against Lan Wangji's principles, an unbreakable bond forms between the two. 

This chibi spin-off is a refreshing compilation of the hilarious and adorable moments of Mo Dao Zu Shi that shows not only how impish Wei Wuxian can be, but also the bashful side of the icy Lan Wangji.

[Written by MAL Rewrite]",8.15,378,4359,17769,5545,white,ona,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 37, 'name': 'Supernatural'}]",30,novel,330,pg_13,"[{'id': 1350, 'name': 'B.CMAY PICTURES'}]",378,NIL,NIL,2020.0,summer,2792.0,6900.0,574.0,388.0,7186.0,17840.0,0.9461,0.0539
4477,Nodame Cantabile: Paris-hen,2008-10-10,2008-12-19,"Shinichi Chiaki conquers his fear of flying, and Megumi ""Nodame"" Noda's exceptional performance at a piano competition earns her an invitation to study at the prestigious Conservatoire de Paris. The pair go to Paris together to take the next step in their careers: Chiaki as a new rising conductor under the wing of the great maestro Franz von Stresemann, and Nodame as a pupil of the esteemed piano professor Charles Auclair.

But, of course, the music world is much bigger than the two of them could have ever imagined. Chiaki and Nodame, alongside old friends and new rivals, must fight and persevere to reach the dazzling musical heights that await them while never losing sight of what matters most.

[Written by MAL Rewrite]
",8.15,379,1499,115998,70321,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 43, 'name': 'Josei'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",11,manga,1380,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",379,friday,00:45,2008.0,fall,2833.0,90806.0,2136.0,1244.0,19038.0,116057.0,0.9709,0.0291
1827,Seirei no Moribito,2007-04-07,2007-09-29,"On the precipice of a cataclysmic drought, the Star Readers of the Shin Yogo Empire must devise a plan to avoid widespread famine. It is written in ancient myths that the first emperor, along with eight warriors, slew a water demon to avoid a great drought and save the land that was to become Shin Yogo. If a water demon was to appear once more, its death could bring salvation. However, the water demon manifests itself within the body of the emperor's son, Prince Chagum—by the emperor's order, Chagum is to be sacrificed to save the empire.

Meanwhile, a mysterious spear-wielding mercenary named Balsa arrives in Shin Yogo on business. After saving Chagum from a thinly veiled assassination attempt, she is tasked by Chagum's mother to protect him from the emperor and his hunters. Bound by a sacred vow she once made, Balsa accepts.

Seirei no Moribito follows Balsa as she embarks on her journey to protect Chagum, exploring the beauty of life, nature, family, and the bonds that form between strangers.

[Written by MAL Rewrite]",8.15,380,961,198193,68350,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}]",26,novel,1500,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",380,saturday,08:06,2007.0,spring,11335.0,82491.0,8650.0,5388.0,90455.0,198319.0,0.9292,0.0708
2236,Toki wo Kakeru Shoujo,2006-07-15,2006-07-15,"Makoto Konno is in her last year of high school, but is having a hard time deciding what to do with her future. In between enduring the pressure of her teachers and killing time with her best friends, Makoto's life suddenly changes when she accidentally discovers that she is capable of literally leaping through time.

Toki wo Kakeru Shoujo follows Makoto as she plays around with her newfound power. However, she soon learns the hard way that every choice has a consequence, and time is a lot more complicated than it may seem.

[Written by MAL Rewrite]",8.14,381,208,710236,412372,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",1,novel,5940,g,"[{'id': 11, 'name': 'Madhouse'}]",381,NIL,NIL,2006.0,summer,11105.0,530506.0,4038.0,1871.0,163539.0,711059.0,0.9917,0.0083
37962,IDOLiSH7: Second Beat!,2020-04-05,2020-12-27,"Following their performance at the Black or White event, the idol group IDOLiSH7 is at the height of its popularity, with offers for various concerts and work coming in every day, much to the joy of the seven boys and their manager. However, as their fame continues to rise, Riku Nanase's health begins worsening due to the heavy workload.

With the gigantic idol duo Re:vale showing interest in the group and the reopening event of the Zero Arena coming up, IDOLiSH7: Second Beat follows IDOLiSH7 as they not only struggle to adapt to the challenges of the idol life but also to face their personal troubles, all while continuously meeting the expectations of their treasured fans.

[Written by MAL Rewrite]",8.14,382,3863,23165,6882,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}]",15,game,1440,pg_13,"[{'id': 1103, 'name': 'TROYCA'}]",382,sunday,23:00,2020.0,spring,2960.0,8750.0,920.0,654.0,10002.0,23286.0,0.9324,0.0676
18,Initial D Fourth Stage,2004-04-17,2006-02-18,"Takumi Fujiwara finally joins Ryousuke and Keisuke Takahashi to create ""Project D."" Their goal is twofold: Ryousuke wants to develop his ""High-Speed Street Racing Theory,"" while Keisuke and Takumi aim at improving their driving skills by facing powerful opponents on dangerous roads. The idea of Project D is to challenge street racing teams from other prefectures to improve both their uphill and downhill records. In order to attract the attention of the best racing teams, Ryousuke creates a dedicated website to announce the future battles of Project D and post the team's results.

The fourth season of Initial D details the hardships and successes of the members of Project D as they try to become the best street racing team outside of Gunma Prefecture.

[Written by MAL Rewrite]",8.14,383,1254,148199,83210,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 3, 'name': 'Cars'}, {'id': 8, 'name': 'Drama'}, {'id': 42, 'name': 'Seinen'}, {'id': 30, 'name': 'Sports'}]",24,manga,1620,pg_13,"[{'id': 179, 'name': 'A.C.G.T.'}]",383,NIL,NIL,2004.0,spring,7996.0,112941.0,3892.0,1664.0,22097.0,148590.0,0.9626,0.0374
186,Initial D Second Stage,1999-10-15,2000-01-21,"Accumulating an impressive series of victories with his AE86, Takumi Fujiwara has imposed himself as street racing's newest rising star. However, his newly found confidence of winning at his home turf of Mount Akina has been put in jeopardy by a new Emperor team exclusively using a car model favored by most professional racing pilots: the Mitsubishi four-wheel drive Lancer Evolutions—also known as Lan Evos. The Emperor team leader, Kyouichi Sudou, looks down on Takumi and regards him as an inferior pilot for driving an antique car that lacks the makings of a true modern race car. Kyouichi's elitist philosophy is also the reason why his team is only made of Lan Evo drivers.

Will Takumi be able to keep his perfect track record intact against the highly skilled and mechanically superior Emperor team, or does his hot streak end here?

[Written by MAL Rewrite]",8.14,384,1080,172100,106560,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 3, 'name': 'Cars'}, {'id': 8, 'name': 'Drama'}, {'id': 42, 'name': 'Seinen'}, {'id': 30, 'name': 'Sports'}]",13,manga,1400,pg_13,"[{'id': 413, 'name': 'Pastel'}]",384,friday,01:55,1999.0,fall,4207.0,145032.0,1657.0,960.0,20680.0,172536.0,0.9848,0.0152
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,2003-12-01,2003-12-01,"This music video is the visual realization of ""Discovery"", an album by Daft Punk. It tells the story of a band of four extraterrestrial musicians who are kidnapped and brought back to Earth by an evil manager. Their only hopes lie with a space pilot from their home planet who, after receiving a distress call broadcasted during the abduction, seeks out to rescue them.",8.14,385,2230,65412,39144,white,music,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 24, 'name': 'Sci-Fi'}]",1,music,3912,g,"[{'id': 18, 'name': 'Toei Animation'}]",385,NIL,NIL,2003.0,fall,885.0,50696.0,424.0,332.0,13179.0,65516.0,0.9885,0.0115
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",2016-12-20,2016-12-20,"Nanami Momozono, current land god of Mikage Shrine, and her fox familiar Tomoe have faced many obstacles during their time together, but none so challenging as the one posed by the wealth god Ookununishi—if Tomoe’s wish to be human is granted, he must learn to live as one, and Nanami will have to return to being a human.

As the couple look to the future and reflect on their former adventures, Nanami tries to figure out their new living situation as her high school graduation approaches. But no matter the path they choose to walk, Tomoe and Nanami’s love will endure.

[Written by MAL Rewrite]",8.14,386,2515,53159,26127,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,769,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",386,NIL,NIL,2016.0,fall,1115.0,40722.0,387.0,232.0,10932.0,53388.0,0.9884,0.0116
37514,Made in Abyss Movie 1: Tabidachi no Yoake,2019-01-04,2019-01-04,"The movie is a compilation of episodes 1-8 of the 2017 television series with new scenes added for the introduction. It covers the period from when Riko descends into the Abyss with her robot companion Reg, reaching the second layer where they meet the White Whistle Ozen who reveals information about Riko's mother.

(Source: Wikipedia)",8.14,387,1860,86912,27364,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}]",1,web_manga,7140,r,"[{'id': 290, 'name': 'Kinema Citrus'}]",387,NIL,NIL,2019.0,winter,2179.0,41090.0,795.0,900.0,42408.0,87372.0,0.9806,0.0194
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,2012-07-14,2012-07-14,"Six months have passed since the events in the previous movie. Fate has returned to Uminari City with Lindy as her legal guardian and is living the life of a normal elementary schoolgirl along with Nanoha and her friends. The reunion between the two new-found friends is cut short, however, when they are assaulted by four ancient magic users who identify themselves as the Wolkenritter. As the motives behind the actions of the Wolkenritter become clear, Nanoha and Fate find themselves in a race against time to stop the reactivation of a highly dangerous artifact known as The Book of Darkness.

(Source: ANN)",8.14,388,3964,22019,9741,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,8990,r+,"[{'id': 35, 'name': 'Seven Arcs'}]",388,NIL,NIL,2012.0,summer,564.0,13768.0,297.0,258.0,7138.0,22025.0,0.9748,0.0252
39783,5-toubun no Hanayome ∬,2021-01-08,2021-03-26,"Through their tutor Fuutarou Uesugi's diligent guidance, the Nakano quintuplets' academic performance shows signs of improvement, even if their path to graduation is still rocky. However, as they continue to cause various situations that delay any actual tutoring, Fuutarou becomes increasingly involved with their personal lives, further complicating their relationship with each other.

On another note, Fuutarou slowly begins to realize the existence of a possible connection between him and the past he believes to have shared with one of the five girls. With everyone's feelings beginning to develop and overlap, will they be able to keep their bond strictly to that of a teacher and his students—or will it mature into something else entirely?

[Written by MAL Rewrite]",8.13,389,323,534974,303034,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",12,manga,1445,pg_13,"[{'id': 1722, 'name': 'Bibury Animation Studios'}]",389,friday,01:28,2021.0,winter,50207.0,360922.0,8149.0,6172.0,111546.0,536996.0,0.9733,0.0267
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,2018-01-06,2018-01-06,"Although already a third-year high school student, Rikka Takanashi remains a chuunibyou—a ""disease"" that causes people to fantasize about themselves and their surroundings. Her relationship with Yuuta Togashi has also gone unchanged for the past six months, and with entrance exams right around the corner, both of them strive to enroll at the same college. However, Tooka—Rikka's elder sister—decides to take Rikka to Italy as she has found a stable job there. This unforeseen turn of events causes a commotion between the couple as neither of them want to be separated from each other. Desperate for ideas, they seek assistance from their friends, and after a brief conversation, they come up with a plan—to elope.

Chuunibyou demo Koi ga Shitai! Movie: Take On Me is a sensational drama featuring the couple—Yuuta and Rikka—as they journey across Japan. The two attempt to prevent Rikka from being taken to Italy, but will they be able to succeed in doing so?

[Written by MAL Rewrite]",8.13,390,862,220559,115253,white,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,light_novel,5613,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",390,NIL,NIL,2018.0,winter,4925.0,150162.0,1883.0,969.0,63630.0,221569.0,0.9871,0.0129
48631,Douluo Dalu: Haishen Zhi Guang,2021-02-20,2021-05-15,Eighth part of Douluo Dalu.,8.13,391,7471,4632,2371,white,ona,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 22, 'name': 'Romance'}]",13,novel,1290,pg_13,"[{'id': 1768, 'name': 'Sparkly Key Animation Studio'}]",391,NIL,NIL,2021.0,winter,481.0,3373.0,61.0,91.0,652.0,4658.0,0.9674,0.0326
